rep,id,beta0,gamma0,delta0,group
1,1265,-0.243246816715586,0.0010001185991033,0.0436136483892202,3
1,1266,-0.494036219714784,0.000835066898408919,0.0282615447616135,3
1,1267,-0.288987456617393,0.00078251931943467,0.047573681766472,3
1,1268,-0.491383351558865,0.00088148405915951,0.03634878620808,3
1,1269,-0.245182494208797,0.000674393581735562,0.0373694828738993,3
1,1270,-0.415561529686366,0.000700024597858846,0.0276329438570336,3
1,1271,-0.0102180664491838,0.000900744474906756,0.0674582764643179,3
1,1272,-0.261544931446743,0.00126337661432943,0.059779277420451,3
1,1273,-0.312558910642421,0.00116059649063308,0.0388120321704842,3
1,1274,-0.384592229890161,0.000785932963190739,0.111593207892846,3
1,1275,-0.141465671257126,0.000828547362703453,0.0474158358593198,3
1,1276,-0.139357777884648,0.000838299549941071,0.0792134921643069,3
1,1277,-0.31550860005401,0.000695149136825273,0.0467041917983814,3
1,1278,-0.537406529722139,0.00102496761009218,0.034765401026193,3
1,1279,-0.31980312928424,0.000880451945898493,0.0298831798173392,3
1,1280,-0.236659766013026,0.000788426402733028,0.0739391950507589,3
1,1281,-0.372632460835531,0.00109892335192761,0.0609727068154016,3
1,1282,-0.124514463018603,0.000708970360190798,0.0441591491244697,3
1,1283,-0.111386542834987,0.00081341536589932,0.0667533755529811,3
1,1284,-0.351262493550844,0.000908809117699784,0.0265665104711036,3
1,1285,-0.417941981580783,0.000779990986859583,0.047266944467637,3
1,1286,-0.203709031088122,0.00123569095568031,0.0504351607861924,3
1,1287,-0.389657975873231,0.000802299209543051,0.0623635210856164,3
1,1288,-0.253658006330827,0.00071479850335164,0.0161190205137831,3
1,1289,-0.336585435474943,0.00102514306871887,0.0985638533958308,3
1,1290,-0.16958796147786,0.000802740515934213,0.0926752445403019,3
1,1291,-0.142560966647924,0.000824895592447925,0.035688711177116,3
1,1292,-0.303350243044973,0.000969356260277941,0.0387164475696812,3
1,1293,-0.667925331527457,0.00103845434227298,0.0916775282048815,3
1,1294,-0.482593927020752,0.000736883193734893,0.0402802355325378,3
1,1295,-0.286417822360646,0.00072284143705662,0.0364584311134284,3
1,1296,-0.294736080801805,0.00110084368361309,0.0500205836588205,3
1,1297,-0.259716763402144,0.000868069867174107,0.0699808737847758,3
1,1298,-0.639083574209747,0.000794238076239803,0.0526741956235322,3
1,1299,-0.387935949597058,0.000698526796418423,0.0328385536540549,3
1,1300,-0.6771114921975,0.000783646104508177,0.0456825629766145,3
1,1301,-0.170648522914807,0.000910652714911228,0.0221735428548966,3
1,1302,-0.0168839102121346,0.000938785248309598,0.0305466716011752,3
1,1303,-0.413682686664066,0.000841849279374824,0.042642872039606,3
1,1304,-0.357256597296911,0.000758896870073286,0.0291922254725358,3
1,1305,-0.415530484516498,0.000889199398026865,0.0516241332613752,3
1,1306,-0.272872148374565,0.000975379253363001,0.0267315763936058,3
1,1307,-0.220558528450127,0.000923919989453211,0.034817393601596,3
1,1308,-0.413127646887727,0.000550910276852065,0.0538433822068897,3
1,1309,-0.334221650767546,0.000810150807843217,0.0439648098537788,3
1,1310,-0.0946166540362094,0.000861862439375573,0.0246337116667794,3
1,1311,-0.179859557566123,0.000658854419904016,0.0866878200572547,3
1,1312,-0.388929069321288,0.000941296835403861,0.0257265513282821,3
1,1313,-0.385584029074512,0.000813938466038864,0.0305880409259392,3
1,1314,-0.282506333773105,0.00109341073936094,0.0496715421835822,3
1,1315,-0.23596975764045,0.000824583283411844,0.0238078308076291,3
1,1316,-0.51601509358677,0.000976494138943901,0.0321911570990971,3
1,1317,-0.259464496081858,0.000912764528100959,0.109394627661332,3
1,1318,-0.209453619297757,0.000944908947454171,0.0245914379681086,3
1,1319,-0.262613346847803,0.000813648704041775,0.0224883204999287,3
1,1320,-0.420840630211024,0.00116110806734515,0.0478910312362247,3
1,1321,-0.32545485032728,0.000997836734406058,0.0225805916936101,3
1,1322,-0.354708601395414,0.00100029219976552,0.0524145229510406,3
1,1323,-0.342036355757959,0.000680171944554699,0.0646356282255819,3
1,1324,-0.11600208710218,0.000792799766229946,0.0424718451100213,3
1,1325,-0.163053925647052,0.000784657884292163,0.0242086258209312,3
1,1326,-0.242439548021104,0.000718927463652333,0.0434209349980529,3
1,1327,-0.421308349933779,0.00086885931101504,0.0758222090258504,3
1,1328,-0.617925807776692,0.000898215777026368,0.113175746514608,3
1,1329,-0.42699961863079,0.000850773857624715,0.0580580234995117,3
1,1330,-0.396684848443811,0.00104351587465989,0.040082539221656,3
1,1331,-0.404301893616498,0.000729449436730527,0.0642401249228077,3
1,1332,-0.180965036351097,0.000919477622763909,0.0815749108381029,3
1,1333,-0.152504935437288,0.000915909722376071,0.0365631124321583,3
1,1334,-0.123986558755013,0.000770807370766051,0.0337759648280791,3
1,1335,-0.336112602811382,0.000807292618361715,0.0613909362287268,3
1,1336,-0.216334139648492,0.00102980495619822,0.0246933449802837,3
1,1337,-0.358541301484534,0.000776512870494222,0.0464413950894745,3
1,1338,-0.298422109698146,0.0011381671397703,0.0205582088554667,3
1,1339,-0.272274469238849,0.00122829934526338,0.0528024395646345,3
1,1340,-0.410602852542403,0.0013397370552129,0.0504252164777828,3
1,1341,-0.340562061592326,0.00098299048034108,0.0596182620495701,3
1,1342,-0.17398608362052,0.00105077891080033,0.0272309481827421,3
1,1343,-0.246307817257462,0.00104139082774275,0.0439011326551273,3
1,1344,-0.118479992699605,0.00093627530777631,0.021984300378046,3
1,1345,-0.520579227142833,0.000674549303590237,0.0386178570057216,3
1,1346,-0.105393186521911,0.000600411634385759,0.0244494419372947,3
1,1347,-0.0850379517801114,0.00110685283066248,0.0579355011877324,3
1,1348,-0.296972343303917,0.00078376919813275,0.0255723005480939,3
1,1349,-0.467298937049428,0.00105243361044706,0.046848961749943,3
1,1350,-0.187928516898432,0.00113683466039018,0.0372376197942326,3
1,1351,-0.442171673867815,0.000892524563590944,0.0440523975807921,3
1,1352,-0.435200821613679,0.000896670840382908,0.0205279965299111,3
1,1353,-0.31415446803752,0.000980695192520802,0.0443502227607848,3
1,1354,-0.361938501484257,0.000682041470175607,0.0439746401073442,3
1,1355,-0.3226890667875,0.0010116005268744,0.0307425690267053,3
1,1356,-0.1925709929121,0.000773171475662026,0.039324574869738,3
1,1357,-0.444083291451168,0.000852835861483789,0.0413262434106113,3
1,1358,-0.476993824393616,0.00071778469866591,0.0285125022271635,3
1,1359,-0.257970815529776,0.00106565565834043,0.0871770182423788,3
1,1360,-0.277089175362031,0.00100534290669937,0.0367980562949342,3
1,1361,-0.284259878048634,0.000771109260476424,0.0511448763037565,3
1,1362,-0.42822591688266,0.000789274582704375,0.0253869443929337,3
1,1363,-0.00356555891107513,0.000979750817071351,0.038818022761196,3
1,1364,-0.168381862158668,0.000660636261482369,0.115865258585283,3
1,1365,-0.335330977850766,0.00126764928329361,0.0629374338099384,3
1,1366,-0.227237179711816,0.00116555184967482,0.0293341758183263,3
1,1367,-0.363852296017359,0.00139671840161566,0.037677103280633,3
1,1368,-0.0089185290533694,0.00104497407696507,0.0445622580512297,3
1,1369,-0.319085491556566,0.0012494170190573,0.0390351557746684,3
1,1370,-0.561584004039391,0.000932977056350404,0.0293303704881241,3
1,1371,-0.261531867956253,0.000845800364402597,0.0478322874781022,3
1,1372,-0.470519520398032,0.00106618249512824,0.108998134838531,3
1,1373,-0.326483768779375,0.000739293907935862,0.0571956603278447,3
1,1374,-0.255512193211959,0.000863507020093276,0.0672681846111373,3
1,1375,-0.122922750122082,0.000635518195540666,0.0205192377257735,3
1,1376,-0.269552474774574,0.00059779819161375,0.0995787469896099,3
1,1377,-0.266694550850801,0.000915609904394713,0.059791327320506,3
1,1378,-0.22184977087653,0.000872324138345889,0.0326419125783851,3
1,1379,-0.0594090543647248,0.000860271194129105,0.0271468326392376,3
1,1380,-0.311087200438677,0.000802378229002006,0.0341685478916201,3
1,1381,-0.234400557167341,0.00092372139843444,0.0546049390779499,3
1,1382,-0.0531502420605635,0.000743352586775446,0.0323448974954574,3
1,1383,-0.315367210385295,0.000700378434524519,0.0429878012687132,3
1,1384,-0.21624404010292,0.000938468096895006,0.0735565365822155,3
1,1385,-0.191998832210915,0.000872774870903313,0.0311280440002521,3
1,1386,-0.25482223958885,0.000876248975399589,0.0299112874638791,3
1,1387,-0.425949231823973,0.00160548727154933,0.0453421497087933,3
1,1388,-0.367479552263984,0.00111384441787062,0.0259968338199435,3
1,1389,-0.326599635010354,0.000846598941775483,0.0785581781320966,3
1,1390,-0.280778780334824,0.00127993352986893,0.0428488316620786,3
1,1391,-0.280896632374046,0.00109622709027547,0.042135099273537,3
1,1392,0.0442110427024812,0.000852892307087301,0.0410250028521928,3
1,1393,-0.252960154141605,0.000737717583200209,0.0422776031879109,3
1,1394,-0.333066851245057,0.00094265044514678,0.0791697802414837,3
1,1395,-0.131539395132734,0.000639892767567384,0.0214296058283641,3
1,1396,-0.293659555803792,0.00064840946071792,0.139724329416078,3
1,1397,-0.259204167895568,0.00125306460884591,0.0576212530858894,3
1,1398,-0.192454281195472,0.00129748878337356,0.0343361793310642,3
1,1399,-0.385672067081458,0.000581657672588232,0.0248498047382539,3
1,1400,-0.150585386134185,0.00087715098009487,0.116811418551234,3
1,1401,-0.0406016833247924,0.0011585244384309,0.0324085202767443,3
1,1402,-0.293194262728401,0.000750437558771255,0.0392799945377347,3
1,1403,-0.388613774719078,0.000781519067309142,0.0396792579310617,3
1,1404,-0.256212667429819,0.000817167155913484,0.0601517781100721,3
1,1405,-0.309283713758686,0.000711181063394255,0.0289561724580994,3
1,1406,-0.275405451360841,0.000741077686938263,0.0328820413596107,3
1,1407,-0.360616669984115,0.000889991562687413,0.0943848123060698,3
1,1408,-0.384125823505896,0.00116285933316027,0.0268426106705566,3
1,1409,-0.0914904118182807,0.000668494799015427,0.040731767835912,3
1,1410,-0.177908530839284,0.000952614801471198,0.0239753319904776,3
1,1411,-0.187371743273331,0.000611467474732584,0.0809173123351613,3
1,1412,-0.237251785401366,0.000833222169545463,0.079656626768093,3
1,1413,-0.195574008887661,0.000957847294942219,0.0457598730486007,3
1,1414,-0.274870220587628,0.00107943907548939,0.0688454904870358,3
1,1415,-0.24255557337467,0.00111732198792159,0.0396531082738783,3
1,1416,-0.178796342341204,0.00102350766061428,0.0468519548944907,3
1,1417,-0.309389891151691,0.00094748430201818,0.0351409302367214,3
1,1418,-0.237435567697487,0.000833706414088802,0.0398364886000963,3
1,1419,-0.372114027481327,0.00106896969847567,0.0227180471276032,3
1,1420,-0.18598886888954,0.000646460571381283,0.0256287941447617,3
1,1421,-0.271852216773965,0.000872872039807402,0.0387957949542937,3
1,1422,-0.0647965185366233,0.000849685937590733,0.0394250068043245,3
1,1423,-0.188014391911623,0.00108383373673988,0.0841405983904049,3
1,1424,-0.204121049103522,0.000644860301452899,0.0477758209541626,3
1,1425,-0.284388426449564,0.00090519262361156,0.0656716182667816,3
1,1426,-0.24958267792162,0.0010795244520036,0.0390566399370205,3
1,1427,-0.316493926417228,0.000984478397097561,0.0640016742054678,3
1,1428,-0.26386797003391,0.000785374787066157,0.031594264132643,3
1,1429,-0.383114357344311,0.000546771680923847,0.0572973477206603,3
1,1430,-0.170823486836387,0.000838249690680129,0.0252042054428779,3
1,1431,-0.397905687333727,0.00067032116387441,0.0253698067801125,3
1,1432,-0.171675284095853,0.000773926622441897,0.02741741738049,3
1,1433,-0.120215632947963,0.00119870330258865,0.0347746882167594,3
1,1434,-0.0604642452591033,0.000762937783528309,0.0609203216847386,3
1,1435,-0.198611942710705,0.000733586985808056,0.07387670973397,3
1,1436,-0.40042192209771,0.000609506337560259,0.0969851359800127,3
1,1437,-0.363688291387785,0.00113631968501796,0.0411737172324617,3
1,1438,-0.0831740187001878,0.000699973071831545,0.0177568653434989,3
1,1439,-0.288185390380556,0.000736753360139842,0.0145198666992703,3
1,1440,-0.217732678270547,0.000966386067160721,0.0497272729327575,3
1,1441,-0.366639249534732,0.00117405860735233,0.09009781866637,3
1,1442,-0.29644233355159,0.00103213595197865,0.0529147659420022,3
1,1443,-0.212672114693548,0.000893549058821108,0.0419330255827027,3
1,1444,-0.269511823520115,0.000856462315266853,0.0096197844847363,3
1,1445,-0.43337662654881,0.00105890911867934,0.0291278414014399,3
1,1446,-0.403264057105579,0.000651974658491254,0.0601970823172993,3
1,1447,-0.138675125624661,0.00111691934881207,0.0408803856898225,3
1,1448,-0.224106440022004,0.000848569997904117,0.063703645577895,3
1,1449,-0.525279147926152,0.00104750602334104,0.0481298811927275,3
1,1450,-0.294463485294674,0.00103158986108914,0.0418105545993492,3
1,1451,-0.308008376067309,0.000929575377686382,0.0399411681503649,3
1,1452,-0.273344579650493,0.00070034188447813,0.0441834141357523,3
1,1453,-0.132968350209174,0.000892158352429873,0.0183431862673667,3
1,1454,-0.394488243471453,0.00072767937992639,0.0492179938503098,3
1,1455,-0.464013596587426,0.000726299705423539,0.0408695498327139,3
1,1456,-0.277001173662626,0.000701853541214158,0.0334649333370905,3
1,1457,-0.214397889916943,0.000889597853112672,0.0294121007153269,3
1,1458,-0.303459565387842,0.000883631399463319,0.0346040561961986,3
1,1459,-0.461930882858269,0.000798006963428554,0.0754355738271605,3
1,1460,-0.192042712924664,0.00109008650768877,0.0389392378031134,3
1,1461,-0.175075679705429,0.000972598369248618,0.107264775565279,3
1,1462,-0.355588178312585,0.00101612607085245,0.014821700419753,3
1,1463,-0.319259766772656,0.00131393212260403,0.0380623616061865,3
1,1464,-0.241920043173709,0.000822522006112415,0.024503883255736,3
1,1465,-0.235464390462858,0.00105261080405208,0.0285538182342439,3
1,1466,-0.411746338745833,0.000839252606471447,0.0962755910013078,3
1,1467,-0.37347834502408,0.00128482553308302,0.0553600525111203,3
1,1468,-0.198554117338147,0.000578695745158456,0.0434416396185473,3
1,1469,-0.143431009598669,0.000963106470105567,0.0320744746207058,3
1,1470,-0.232437893698879,0.000755718863748436,0.0457659999945195,3
1,1471,-0.243643614769694,0.000969396444309364,0.0345868297355319,3
1,1472,-0.1896521573203,0.000776196008631904,0.0443622219233058,3
1,1473,-0.37113824791436,0.00086145516194872,0.0758996476771554,3
1,1474,-0.174351827812333,0.00131931827852057,0.0361823932640306,3
1,1475,-0.409391764622075,0.000895551317545852,0.051176745135443,3
1,1476,-0.343872150260616,0.000921345634796201,0.0601511031171664,3
1,1477,-0.224682381743593,0.000645921010761864,0.0277032451207298,3
1,1478,-0.454268686585402,0.000649465920110679,0.0409848884257122,3
1,1479,-0.339678200424754,0.000733936199539806,0.0227169645632285,3
1,1480,-0.128270745457104,0.000752039341120406,0.039950410904325,3
1,1481,-0.144709641937071,0.000777997502253061,0.0617464675406811,3
1,1482,-0.442502033843624,0.00114745572643187,0.0322027097835323,3
1,1483,-0.498953674746979,0.0010629256295783,0.0459388209693647,3
1,1484,-0.207284191717954,0.000606027956432283,0.0412400514527642,3
1,1485,-0.206907305923299,0.000812971961054831,0.0408461862828619,3
1,1486,-0.370627330885901,0.00125769451108145,0.0320776211012106,3
1,1487,-0.379122341674774,0.00079993178246282,0.0280626762249489,3
1,1488,-0.160085054203908,0.000899766697657368,0.0645763592251065,3
1,1489,-0.228945015901734,0.000852064084086401,0.0517073300640566,3
1,1490,-0.697907031362366,0.000875624807467946,0.0354360030442425,3
1,1491,-0.207527178771905,0.000829820864500252,0.0505790469122133,3
1,1492,-0.414697001241795,0.00128926179450219,0.0374484279776843,3
1,1493,-0.456870471785868,0.000867404055282969,0.0495324295997755,3
1,1494,-0.198457048717401,0.00123894347091298,0.0448899505378428,3
1,1495,-0.302103017606801,0.000700467140033377,0.0440469840408436,3
1,1496,-0.111871302314223,0.000781456324339781,0.028536580612612,3
1,1497,-0.026824633263007,0.00101702463235749,0.0229991130600314,3
1,1498,-0.255345188366316,0.00102330040374518,0.0629998976352184,3
1,1499,-0.223842167345421,0.00076455991817817,0.0837352830102915,3
1,1500,-0.249186447119203,0.000737263297805028,0.0475961605004508,3
