id,th1_SAEM,th2_SAEM,th3_SAEM,th4_SAEM,th1_mean,th2_mean,th3_mean,th4_mean,th1_mode,th2_mode,th3_mode,th4_mode,th1_sd,th2_sd,th3_sd,th4_sd
545,14.1402,1.35369,2.57116,-5.04389,14.6736,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.64013,0,0,0
546,13.7834,1.35369,2.57116,-5.04389,14.3611,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.36368,0,0,0
547,14.1644,1.35369,2.57116,-5.04389,14.6058,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.28096,0,0,0
548,-0.796785,1.35369,2.57116,-5.04389,-1.4468,1.35362,2.59439,-5.0826,-0.788714,1.35362,2.59439,-5.0826,1.28602,0,0,0
549,2.34958,1.35369,2.57116,-5.04389,2.04867,1.35362,2.59439,-5.0826,2.42358,1.35362,2.59439,-5.0826,1.08982,0,0,0
550,13.4605,1.35369,2.57116,-5.04389,13.7936,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70082,0,0,0
551,13.3686,1.35369,2.57116,-5.04389,13.712,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.70124,0,0,0
552,14.2847,1.35369,2.57116,-5.04389,14.8687,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.65726,0,0,0
553,1.92718,1.35369,2.57116,-5.04389,2.12889,1.35362,2.59439,-5.0826,1.96698,1.35362,2.59439,-5.0826,0.948012,0,0,0
554,14.4182,1.35369,2.57116,-5.04389,13.6939,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.48393,0,0,0
555,13.9256,1.35369,2.57116,-5.04389,14.8814,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93488,0,0,0
556,13.6816,1.35369,2.57116,-5.04389,14.0326,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.07668,0,0,0
557,14.6408,1.35369,2.57116,-5.04389,14.1317,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42994,0,0,0
558,14.2318,1.35369,2.57116,-5.04389,13.7822,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.49971,0,0,0
559,13.0937,1.35369,2.57116,-5.04389,14.4515,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99317,0,0,0
560,14.1605,1.35369,2.57116,-5.04389,13.5474,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63372,0,0,0
561,14.3199,1.35369,2.57116,-5.04389,13.3427,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.36405,0,0,0
562,14.0197,1.35369,2.57116,-5.04389,13.0862,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9132,0,0,0
563,14.8164,1.35369,2.57116,-5.04389,13.3645,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.25971,0,0,0
564,13.6108,1.35369,2.57116,-5.04389,14.0051,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.93879,0,0,0
565,13.3289,1.35369,2.57116,-5.04389,13.8158,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.15796,0,0,0
566,-4.71408,1.35369,2.57116,-5.04389,-5.94508,1.35362,2.59439,-5.0826,-4.3079,1.35362,2.59439,-5.0826,2.89149,0,0,0
567,13.6992,1.35369,2.57116,-5.04389,15.4395,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.3006,0,0,0
568,3.6744,1.35369,2.57116,-5.04389,3.25271,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,1.22054,0,0,0
569,14.2774,1.35369,2.57116,-5.04389,12.3218,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.08274,0,0,0
570,4.24971,1.35369,2.57116,-5.04389,4.08515,1.35362,2.59439,-5.0826,4.05949,1.35362,2.59439,-5.0826,0.678815,0,0,0
571,13.9999,1.35369,2.57116,-5.04389,14.2474,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.06433,0,0,0
572,13.942,1.35369,2.57116,-5.04389,14.3248,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.97289,0,0,0
573,5.53885,1.35369,2.57116,-5.04389,5.08352,1.35362,2.59439,-5.0826,5.17061,1.35362,2.59439,-5.0826,0.970752,0,0,0
574,13.4712,1.35369,2.57116,-5.04389,13.5649,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9652,0,0,0
575,14.0176,1.35369,2.57116,-5.04389,14.3913,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.14967,0,0,0
576,14.0423,1.35369,2.57116,-5.04389,14.2962,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.24609,0,0,0
577,13.897,1.35369,2.57116,-5.04389,14.3676,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.84165,0,0,0
578,14.0196,1.35369,2.57116,-5.04389,15.1324,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.91633,0,0,0
579,14.4683,1.35369,2.57116,-5.04389,13.2851,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.79087,0,0,0
580,13.3558,1.35369,2.57116,-5.04389,13.6684,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.26519,0,0,0
581,3.51932,1.35369,2.57116,-5.04389,3.36077,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,0.708047,0,0,0
582,13.8752,1.35369,2.57116,-5.04389,14.8441,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.16186,0,0,0
583,14.1191,1.35369,2.57116,-5.04389,14.4297,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.64067,0,0,0
584,14.3325,1.35369,2.57116,-5.04389,14.0818,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9806,0,0,0
585,14.6189,1.35369,2.57116,-5.04389,13.4298,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.06029,0,0,0
586,13.7296,1.35369,2.57116,-5.04389,13.0534,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.95351,0,0,0
587,14.0338,1.35369,2.57116,-5.04389,13.9191,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.9359,0,0,0
588,14.7348,1.35369,2.57116,-5.04389,13.8456,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.95736,0,0,0
589,13.9149,1.35369,2.57116,-5.04389,13.957,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13707,0,0,0
590,14.3692,1.35369,2.57116,-5.04389,13.8781,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.45794,0,0,0
591,-0.344665,1.35369,2.57116,-5.04389,0.32604,1.35362,2.59439,-5.0826,0.0975056,1.35362,2.59439,-5.0826,1.24156,0,0,0
592,14.3392,1.35369,2.57116,-5.04389,14.4879,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.50283,0,0,0
593,13.7635,1.35369,2.57116,-5.04389,13.4162,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.91109,0,0,0
594,15.0692,1.35369,2.57116,-5.04389,14.9833,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.42632,0,0,0
595,14.5755,1.35369,2.57116,-5.04389,15.2405,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.23153,0,0,0
596,14.1895,1.35369,2.57116,-5.04389,13.5539,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.2761,0,0,0
597,6.1448,1.35369,2.57116,-5.04389,6.18134,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.77959,0,0,0
598,13.8748,1.35369,2.57116,-5.04389,13.5588,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.61202,0,0,0
599,13.9841,1.35369,2.57116,-5.04389,13.9138,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.86549,0,0,0
600,13.9575,1.35369,2.57116,-5.04389,13.4528,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.6198,0,0,0
601,13.5497,1.35369,2.57116,-5.04389,15.0507,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.59616,0,0,0
602,6.0148,1.35369,2.57116,-5.04389,6.49156,1.35362,2.59439,-5.0826,5.70106,1.35362,2.59439,-5.0826,1.69722,0,0,0
603,13.5197,1.35369,2.57116,-5.04389,13.1438,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.19406,0,0,0
604,14.7403,1.35369,2.57116,-5.04389,13.3711,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.05163,0,0,0
605,14.736,1.35369,2.57116,-5.04389,15.317,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.68954,0,0,0
606,13.9629,1.35369,2.57116,-5.04389,14.5208,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.09551,0,0,0
607,6.7627,1.35369,2.57116,-5.04389,6.7408,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.50018,0,0,0
608,14.3193,1.35369,2.57116,-5.04389,13.4489,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.84398,0,0,0
609,14.0723,1.35369,2.57116,-5.04389,13.5662,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.22485,0,0,0
610,14.0771,1.35369,2.57116,-5.04389,14.1785,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.1135,0,0,0
611,13.7911,1.35369,2.57116,-5.04389,14.2649,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63767,0,0,0
612,15.1942,1.35369,2.57116,-5.04389,13.289,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.3226,0,0,0
613,14.6766,1.35369,2.57116,-5.04389,12.9301,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.62763,0,0,0
614,-4.70483,1.35369,2.57116,-5.04389,-5.74122,1.35362,2.59439,-5.0826,-4.3079,1.35362,2.59439,-5.0826,2.78806,0,0,0
615,5.14428,1.35369,2.57116,-5.04389,4.84122,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.08009,0,0,0
616,6.3748,1.35369,2.57116,-5.04389,6.9162,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,2.03295,0,0,0
617,14.1397,1.35369,2.57116,-5.04389,13.0213,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.30046,0,0,0
618,13.6555,1.35369,2.57116,-5.04389,13.6747,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.27227,0,0,0
619,15.0768,1.35369,2.57116,-5.04389,14.0421,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.41848,0,0,0
620,14.3525,1.35369,2.57116,-5.04389,14.2531,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.08259,0,0,0
621,14.5674,1.35369,2.57116,-5.04389,15.0882,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99763,0,0,0
622,14.0255,1.35369,2.57116,-5.04389,14.2341,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.95509,0,0,0
623,14.2642,1.35369,2.57116,-5.04389,14.4041,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.04635,0,0,0
624,15.2366,1.35369,2.57116,-5.04389,15.07,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.48954,0,0,0
625,3.37797,1.35369,2.57116,-5.04389,3.08387,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,1.15768,0,0,0
626,13.8864,1.35369,2.57116,-5.04389,13.7386,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.1404,0,0,0
627,14.307,1.35369,2.57116,-5.04389,14.0003,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.74221,0,0,0
628,6.29865,1.35369,2.57116,-5.04389,6.25277,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.0926,0,0,0
629,13.7114,1.35369,2.57116,-5.04389,15.0231,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.31012,0,0,0
630,14.5801,1.35369,2.57116,-5.04389,14.995,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13574,0,0,0
631,14.4772,1.35369,2.57116,-5.04389,13.9854,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.61071,0,0,0
632,14.3629,1.35369,2.57116,-5.04389,14.3296,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67763,0,0,0
633,14.0166,1.35369,2.57116,-5.04389,13.0021,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.22351,0,0,0
634,13.6444,1.35369,2.57116,-5.04389,14.4446,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.84999,0,0,0
635,13.4479,1.35369,2.57116,-5.04389,13.8741,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.9235,0,0,0
636,14.5433,1.35369,2.57116,-5.04389,14.5361,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.23982,0,0,0
637,14.1558,1.35369,2.57116,-5.04389,13.8788,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.82214,0,0,0
638,14.0836,1.35369,2.57116,-5.04389,14.7335,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.17789,0,0,0
639,6.34496,1.35369,2.57116,-5.04389,6.92446,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.51375,0,0,0
640,14.2844,1.35369,2.57116,-5.04389,14.5967,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.54445,0,0,0
641,13.9039,1.35369,2.57116,-5.04389,14.6072,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.22379,0,0,0
642,4.67138,1.35369,2.57116,-5.04389,4.52903,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.05623,0,0,0
643,4.45969,1.35369,2.57116,-5.04389,4.98842,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.769025,0,0,0
644,13.8958,1.35369,2.57116,-5.04389,13.6283,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,3.78876,0,0,0
645,13.7896,1.35369,2.57116,-5.04389,13.7583,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.26973,0,0,0
646,14.588,1.35369,2.57116,-5.04389,13.0183,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.97999,0,0,0
647,1.2958,1.35369,2.57116,-5.04389,1.22786,1.35362,2.59439,-5.0826,1.1032,1.35362,2.59439,-5.0826,0.641365,0,0,0
648,13.6773,1.35369,2.57116,-5.04389,13.9045,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57319,0,0,0
649,14.1591,1.35369,2.57116,-5.04389,14.2469,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.73768,0,0,0
650,13.9226,1.35369,2.57116,-5.04389,14.5554,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.61539,0,0,0
651,4.91165,1.35369,2.57116,-5.04389,4.61494,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.829484,0,0,0
652,15.4078,1.35369,2.57116,-5.04389,13.3836,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.22169,0,0,0
653,6.7531,1.35369,2.57116,-5.04389,6.52478,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.21773,0,0,0
654,14.0704,1.35369,2.57116,-5.04389,14.3808,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.81141,0,0,0
655,14.193,1.35369,2.57116,-5.04389,13.9307,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.77409,0,0,0
656,6.71616,1.35369,2.57116,-5.04389,6.60175,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,1.38028,0,0,0
657,14.5257,1.35369,2.57116,-5.04389,13.7008,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.60016,0,0,0
658,14.3851,1.35369,2.57116,-5.04389,13.5745,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.8325,0,0,0
659,14.7354,1.35369,2.57116,-5.04389,14.8363,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.48,0,0,0
660,6.44501,1.35369,2.57116,-5.04389,6.40193,1.35362,2.59439,-5.0826,6.15549,1.35362,2.59439,-5.0826,0.917158,0,0,0
661,4.03098,1.35369,2.57116,-5.04389,4.0067,1.35362,2.59439,-5.0826,3.93503,1.35362,2.59439,-5.0826,1.24198,0,0,0
662,14.9273,1.35369,2.57116,-5.04389,13.4129,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.83488,0,0,0
663,14.5994,1.35369,2.57116,-5.04389,13.4462,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.57417,0,0,0
664,4.68773,1.35369,2.57116,-5.04389,4.7767,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,1.19545,0,0,0
665,14.4712,1.35369,2.57116,-5.04389,12.9824,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.48563,0,0,0
666,14.9892,1.35369,2.57116,-5.04389,13.6967,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.37535,0,0,0
667,14.3167,1.35369,2.57116,-5.04389,13.4655,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.31006,0,0,0
668,14.5219,1.35369,2.57116,-5.04389,13.7555,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.32071,0,0,0
669,14.5827,1.35369,2.57116,-5.04389,13.9261,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.68392,0,0,0
670,14.4153,1.35369,2.57116,-5.04389,13.8048,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63653,0,0,0
671,14.849,1.35369,2.57116,-5.04389,13.9959,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42923,0,0,0
672,14.434,1.35369,2.57116,-5.04389,13.8841,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.93483,0,0,0
673,3.39337,1.35369,2.57116,-5.04389,3.81476,1.35362,2.59439,-5.0826,3.42921,1.35362,2.59439,-5.0826,0.817718,0,0,0
674,14.7284,1.35369,2.57116,-5.04389,13.3403,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.19395,0,0,0
675,13.4128,1.35369,2.57116,-5.04389,14.1436,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.02887,0,0,0
676,14.0307,1.35369,2.57116,-5.04389,13.926,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.30499,0,0,0
677,13.9842,1.35369,2.57116,-5.04389,13.9274,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.86355,0,0,0
678,13.5689,1.35369,2.57116,-5.04389,13.4307,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99777,0,0,0
679,2.21967,1.35369,2.57116,-5.04389,1.84701,1.35362,2.59439,-5.0826,1.88026,1.35362,2.59439,-5.0826,1.06122,0,0,0
680,13.4946,1.35369,2.57116,-5.04389,14.8658,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.05297,0,0,0
681,-0.758695,1.35369,2.57116,-5.04389,-0.515161,1.35362,2.59439,-5.0826,-0.788714,1.35362,2.59439,-5.0826,1.10651,0,0,0
682,14.3448,1.35369,2.57116,-5.04389,12.8293,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.297,0,0,0
683,14.2781,1.35369,2.57116,-5.04389,14.558,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.62407,0,0,0
684,14.8108,1.35369,2.57116,-5.04389,13.7341,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.39165,0,0,0
685,14.5256,1.35369,2.57116,-5.04389,14.4004,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.44136,0,0,0
686,14.445,1.35369,2.57116,-5.04389,14.4053,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.63452,0,0,0
687,2.02465,1.35369,2.57116,-5.04389,1.79383,1.35362,2.59439,-5.0826,1.96698,1.35362,2.59439,-5.0826,0.595524,0,0,0
688,15.2952,1.35369,2.57116,-5.04389,13.8554,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.53045,0,0,0
689,13.1732,1.35369,2.57116,-5.04389,14.4125,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.18617,0,0,0
690,13.6113,1.35369,2.57116,-5.04389,14.1964,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.54317,0,0,0
691,-1.20409,1.35369,2.57116,-5.04389,-1.50943,1.35362,2.59439,-5.0826,-0.788714,1.35362,2.59439,-5.0826,1.51878,0,0,0
692,13.8868,1.35369,2.57116,-5.04389,13.5165,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.23593,0,0,0
693,13.7839,1.35369,2.57116,-5.04389,14.8254,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.96369,0,0,0
694,14.1327,1.35369,2.57116,-5.04389,14.2558,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.39201,0,0,0
695,14.3504,1.35369,2.57116,-5.04389,13.9866,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.53101,0,0,0
696,14.2476,1.35369,2.57116,-5.04389,14.486,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.85309,0,0,0
697,14.8036,1.35369,2.57116,-5.04389,13.9382,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.67508,0,0,0
698,14.4691,1.35369,2.57116,-5.04389,12.9591,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.81944,0,0,0
699,13.7236,1.35369,2.57116,-5.04389,15.1027,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.03894,0,0,0
700,14.7426,1.35369,2.57116,-5.04389,12.8566,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.21833,0,0,0
701,14.8689,1.35369,2.57116,-5.04389,14.671,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.86516,0,0,0
702,13.9137,1.35369,2.57116,-5.04389,14.531,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.69476,0,0,0
703,5.05237,1.35369,2.57116,-5.04389,5.01034,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.783789,0,0,0
704,13.9121,1.35369,2.57116,-5.04389,13.3601,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.65189,0,0,0
705,15.2553,1.35369,2.57116,-5.04389,14.4083,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.87055,0,0,0
706,14.8178,1.35369,2.57116,-5.04389,14.5042,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.97428,0,0,0
707,14.3316,1.35369,2.57116,-5.04389,13.3914,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99316,0,0,0
708,4.81995,1.35369,2.57116,-5.04389,4.71132,1.35362,2.59439,-5.0826,4.66276,1.35362,2.59439,-5.0826,0.695991,0,0,0
709,1.52264,1.35369,2.57116,-5.04389,0.699559,1.35362,2.59439,-5.0826,1.09205,1.35362,2.59439,-5.0826,1.31853,0,0,0
710,14.3573,1.35369,2.57116,-5.04389,13.6223,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88916,0,0,0
711,6.34761,1.35369,2.57116,-5.04389,5.67462,1.35362,2.59439,-5.0826,5.70105,1.35362,2.59439,-5.0826,1.00022,0,0,0
712,13.9771,1.35369,2.57116,-5.04389,14.4227,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.99892,0,0,0
713,14.4648,1.35369,2.57116,-5.04389,14.8456,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.42022,0,0,0
714,13.7788,1.35369,2.57116,-5.04389,14.0156,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.82337,0,0,0
715,13.8708,1.35369,2.57116,-5.04389,15.7551,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.62368,0,0,0
716,14.3294,1.35369,2.57116,-5.04389,14.1582,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.32681,0,0,0
717,14.9939,1.35369,2.57116,-5.04389,13.9899,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.88587,0,0,0
718,14.6475,1.35369,2.57116,-5.04389,14.0025,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.61036,0,0,0
719,14.0332,1.35369,2.57116,-5.04389,13.9657,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.13654,0,0,0
720,14.4979,1.35369,2.57116,-5.04389,14.1602,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.78319,0,0,0
721,14.4092,1.35369,2.57116,-5.04389,13.9164,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.40254,0,0,0
722,14.5747,1.35369,2.57116,-5.04389,14.5077,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.06466,0,0,0
723,13.8316,1.35369,2.57116,-5.04389,14.4081,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.26271,0,0,0
724,13.6847,1.35369,2.57116,-5.04389,14.3559,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,5.29827,0,0,0
725,14.2974,1.35369,2.57116,-5.04389,14.2902,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.66392,0,0,0
726,14.2451,1.35369,2.57116,-5.04389,14.0962,1.35362,2.59439,-5.0826,12.1152,1.35362,2.59439,-5.0826,4.34811,0,0,0
