id,eta_th1_SAEM,eta_th2_SAEM,eta_th3_SAEM,eta_th4_SAEM,eta_th1_mean,eta_th2_mean,eta_th3_mean,eta_th4_mean,eta_th1_mode,eta_th2_mode,eta_th3_mode,eta_th4_mode,eta_th1_sd,eta_th2_sd,eta_th3_sd,eta_th4_sd
880,2.64808,0,0,0,2.34022,0,0,0,0.102069,0,0,0,4.47163,0,0,0
881,1.81191,0,0,0,2.17379,0,0,0,0.102069,0,0,0,5.82771,0,0,0
882,2.17683,0,0,0,2.47901,0,0,0,0.102068,0,0,0,5.18101,0,0,0
883,-5.80197,0,0,0,-5.93217,0,0,0,-6.31206,0,0,0,1.5697,0,0,0
884,2.02208,0,0,0,2.85655,0,0,0,0.102069,0,0,0,5.39152,0,0,0
885,2.44144,0,0,0,2.7358,0,0,0,0.102069,0,0,0,4.5392,0,0,0
886,1.62296,0,0,0,2.66186,0,0,0,0.102069,0,0,0,5.10176,0,0,0
887,1.92025,0,0,0,1.5748,0,0,0,0.102069,0,0,0,4.64923,0,0,0
888,1.88377,0,0,0,1.36729,0,0,0,0.102069,0,0,0,5.50483,0,0,0
889,2.52578,0,0,0,2.71784,0,0,0,0.102069,0,0,0,4.83639,0,0,0
890,2.19575,0,0,0,3.16235,0,0,0,0.102069,0,0,0,5.79294,0,0,0
891,-12.1019,0,0,0,-11.8502,0,0,0,-11.9156,0,0,0,0.740914,0,0,0
892,-11.0771,0,0,0,-11.1511,0,0,0,-10.9211,0,0,0,1.1648,0,0,0
893,3.09228,0,0,0,2.51517,0,0,0,0.102069,0,0,0,4.79992,0,0,0
894,2.91493,0,0,0,1.8552,0,0,0,0.102069,0,0,0,4.3712,0,0,0
895,2.85991,0,0,0,1.42432,0,0,0,0.102069,0,0,0,3.64887,0,0,0
896,2.27231,0,0,0,3.25256,0,0,0,0.102069,0,0,0,5.10119,0,0,0
897,-7.20706,0,0,0,-7.49412,0,0,0,-7.35036,0,0,0,0.735268,0,0,0
898,2.9529,0,0,0,2.96937,0,0,0,0.102068,0,0,0,5.36336,0,0,0
899,1.48252,0,0,0,1.56337,0,0,0,0.102069,0,0,0,5.26356,0,0,0
900,1.44314,0,0,0,2.38392,0,0,0,0.102068,0,0,0,5.27585,0,0,0
901,2.23806,0,0,0,1.90215,0,0,0,0.102069,0,0,0,4.53876,0,0,0
902,2.88733,0,0,0,2.19068,0,0,0,0.102069,0,0,0,4.57551,0,0,0
903,-8.74722,0,0,0,-8.16988,0,0,0,-8.58391,0,0,0,1.20743,0,0,0
904,-11.0629,0,0,0,-10.8027,0,0,0,-10.9211,0,0,0,0.920666,0,0,0
905,1.30069,0,0,0,2.26529,0,0,0,0.102068,0,0,0,4.61995,0,0,0
906,1.29967,0,0,0,2.11573,0,0,0,0.102069,0,0,0,5.05117,0,0,0
907,1.80364,0,0,0,3.27745,0,0,0,0.102069,0,0,0,5,0,0,0
908,2.34546,0,0,0,1.56013,0,0,0,0.102069,0,0,0,4.5481,0,0,0
909,-7.34233,0,0,0,-7.34197,0,0,0,-7.35036,0,0,0,1.06157,0,0,0
910,-12.4456,0,0,0,-12.3603,0,0,0,-11.9156,0,0,0,1.49598,0,0,0
911,-5.63884,0,0,0,-5.24913,0,0,0,-5.85763,0,0,0,1.28224,0,0,0
912,1.5859,0,0,0,1.92367,0,0,0,0.102068,0,0,0,4.45452,0,0,0
913,1.79925,0,0,0,2.02952,0,0,0,0.102069,0,0,0,4.12375,0,0,0
914,2.35429,0,0,0,1.59152,0,0,0,0.102068,0,0,0,5.13358,0,0,0
915,2.89441,0,0,0,2.03033,0,0,0,0.102069,0,0,0,4.43489,0,0,0
916,1.98703,0,0,0,2.91882,0,0,0,0.102068,0,0,0,4.74536,0,0,0
917,2.6482,0,0,0,2.16354,0,0,0,0.102069,0,0,0,5.19803,0,0,0
918,-7.92893,0,0,0,-8.02521,0,0,0,-7.95363,0,0,0,0.994932,0,0,0
919,-5.19672,0,0,0,-5.50561,0,0,0,-5.85763,0,0,0,1.28749,0,0,0
920,2.14599,0,0,0,2.00592,0,0,0,0.102068,0,0,0,4.5538,0,0,0
921,1.45725,0,0,0,1.80777,0,0,0,0.102068,0,0,0,5.03506,0,0,0
922,2.79361,0,0,0,2.66508,0,0,0,0.102069,0,0,0,5.09905,0,0,0
923,1.51987,0,0,0,1.86337,0,0,0,0.102069,0,0,0,4.78734,0,0,0
924,-7.92864,0,0,0,-7.68019,0,0,0,-7.95363,0,0,0,0.793049,0,0,0
925,-13.7572,0,0,0,-13.9441,0,0,0,-13.972,0,0,0,1.92807,0,0,0
926,2.12162,0,0,0,1.42298,0,0,0,0.102068,0,0,0,4.21246,0,0,0
927,-5.57537,0,0,0,-5.31401,0,0,0,-5.85763,0,0,0,1.03637,0,0,0
928,-12.2051,0,0,0,-12.6764,0,0,0,-11.9156,0,0,0,1.06609,0,0,0
929,3.10296,0,0,0,2.47666,0,0,0,0.102068,0,0,0,5.05605,0,0,0
930,2.58193,0,0,0,1.17213,0,0,0,0.102069,0,0,0,4.41896,0,0,0
931,1.50625,0,0,0,2.15974,0,0,0,0.102069,0,0,0,4.92314,0,0,0
932,1.86955,0,0,0,2.19008,0,0,0,0.102069,0,0,0,5.34794,0,0,0
933,-8.38645,0,0,0,-8.15119,0,0,0,-8.5839,0,0,0,0.628808,0,0,0
934,0.789399,0,0,0,1.27961,0,0,0,0.102068,0,0,0,3.90561,0,0,0
935,1.96106,0,0,0,2.49617,0,0,0,0.102069,0,0,0,4.65615,0,0,0
936,2.31099,0,0,0,2.19121,0,0,0,0.102069,0,0,0,4.7461,0,0,0
937,1.79663,0,0,0,2.17098,0,0,0,0.102069,0,0,0,4.90318,0,0,0
938,2.55511,0,0,0,2.35385,0,0,0,0.102069,0,0,0,5.49515,0,0,0
939,-5.38128,0,0,0,-5.40882,0,0,0,-5.85763,0,0,0,1.82233,0,0,0
940,3.0052,0,0,0,1.6562,0,0,0,0.102069,0,0,0,4.32472,0,0,0
941,2.18996,0,0,0,2.16953,0,0,0,0.102069,0,0,0,4.31804,0,0,0
942,1.63218,0,0,0,2.51846,0,0,0,0.102068,0,0,0,4.67529,0,0,0
943,2.62747,0,0,0,2.89345,0,0,0,0.102069,0,0,0,4.9279,0,0,0
944,2.87545,0,0,0,2.06354,0,0,0,0.102069,0,0,0,4.8901,0,0,0
945,2.19578,0,0,0,2.18519,0,0,0,0.102069,0,0,0,5.21524,0,0,0
946,1.64079,0,0,0,1.88847,0,0,0,0.102069,0,0,0,4.30545,0,0,0
947,1.90145,0,0,0,2.41805,0,0,0,0.102069,0,0,0,4.95002,0,0,0
948,2.23286,0,0,0,2.17713,0,0,0,0.102069,0,0,0,5.23023,0,0,0
949,2.60113,0,0,0,0.804529,0,0,0,0.102069,0,0,0,5.03009,0,0,0
950,-5.32487,0,0,0,-5.39003,0,0,0,-5.85763,0,0,0,1.14024,0,0,0
951,2.18751,0,0,0,2.45205,0,0,0,0.102069,0,0,0,5.01608,0,0,0
952,-6.18147,0,0,0,-5.94668,0,0,0,-6.31206,0,0,0,1.36008,0,0,0
953,2.6697,0,0,0,1.79998,0,0,0,0.102068,0,0,0,5.77508,0,0,0
954,-8.29047,0,0,0,-8.33134,0,0,0,-8.07809,0,0,0,1.10091,0,0,0
955,-5.79741,0,0,0,-5.19186,0,0,0,-5.85763,0,0,0,1.18285,0,0,0
956,2.12703,0,0,0,3.17863,0,0,0,0.102069,0,0,0,5.01629,0,0,0
957,1.67655,0,0,0,0.907177,0,0,0,0.102068,0,0,0,4.35393,0,0,0
958,-7.29674,0,0,0,-7.06942,0,0,0,-7.35036,0,0,0,0.939497,0,0,0
959,2.05484,0,0,0,1.49512,0,0,0,0.102069,0,0,0,4.16415,0,0,0
960,1.75103,0,0,0,1.95991,0,0,0,0.102069,0,0,0,4.39777,0,0,0
961,-9.96894,0,0,0,-9.7845,0,0,0,-10.0461,0,0,0,1.0423,0,0,0
962,2.48727,0,0,0,2.12022,0,0,0,0.102069,0,0,0,4.57706,0,0,0
963,1.80809,0,0,0,2.19552,0,0,0,0.102069,0,0,0,5.38794,0,0,0
964,2.59758,0,0,0,2.9494,0,0,0,0.102068,0,0,0,5.18996,0,0,0
965,3.06852,0,0,0,3.5127,0,0,0,0.102069,0,0,0,5.35047,0,0,0
966,1.29001,0,0,0,3.00156,0,0,0,0.102069,0,0,0,5.32325,0,0,0
967,1.41026,0,0,0,3.60563,0,0,0,0.102068,0,0,0,4.71145,0,0,0
968,2.80958,0,0,0,1.94838,0,0,0,0.102069,0,0,0,4.55884,0,0,0
969,2.18099,0,0,0,2.3539,0,0,0,0.102068,0,0,0,4.97336,0,0,0
970,2.52437,0,0,0,3.32029,0,0,0,0.102069,0,0,0,5.27347,0,0,0
971,3.53025,0,0,0,2.56756,0,0,0,0.102069,0,0,0,5.25974,0,0,0
972,2.26434,0,0,0,2.06774,0,0,0,0.102069,0,0,0,5.48378,0,0,0
973,1.11505,0,0,0,1.93372,0,0,0,0.102069,0,0,0,5.03501,0,0,0
974,2.17821,0,0,0,1.95953,0,0,0,0.102068,0,0,0,5.10565,0,0,0
975,2.37979,0,0,0,3.28772,0,0,0,0.102068,0,0,0,5.12914,0,0,0
976,2.60863,0,0,0,2.89816,0,0,0,0.102069,0,0,0,5.13809,0,0,0
977,3.34969,0,0,0,1.84948,0,0,0,0.102069,0,0,0,4.744,0,0,0
978,-7.83595,0,0,0,-7.7951,0,0,0,-8.07809,0,0,0,1.32795,0,0,0
979,2.22257,0,0,0,2.13696,0,0,0,0.102069,0,0,0,5.75846,0,0,0
980,-12.2401,0,0,0,-12.3002,0,0,0,-11.9156,0,0,0,1.42176,0,0,0
981,2.35346,0,0,0,1.99346,0,0,0,0.102068,0,0,0,4.03301,0,0,0
982,2.0524,0,0,0,2.53819,0,0,0,0.102069,0,0,0,4.27807,0,0,0
983,1.43364,0,0,0,2.14541,0,0,0,0.102069,0,0,0,4.36959,0,0,0
984,-14.0909,0,0,0,-14.7072,0,0,0,-13.972,0,0,0,0.937665,0,0,0
985,2.28364,0,0,0,2.26785,0,0,0,0.102068,0,0,0,4.66767,0,0,0
986,2.08639,0,0,0,2.06894,0,0,0,0.102068,0,0,0,5.15694,0,0,0
987,2.7416,0,0,0,2.51662,0,0,0,0.102069,0,0,0,4.92201,0,0,0
988,1.68885,0,0,0,1.59661,0,0,0,0.102069,0,0,0,4.65876,0,0,0
989,2.63013,0,0,0,1.59074,0,0,0,0.102068,0,0,0,3.9357,0,0,0
990,-5.87247,0,0,0,-5.68553,0,0,0,-5.85763,0,0,0,1.18239,0,0,0
991,2.31195,0,0,0,1.30155,0,0,0,0.102069,0,0,0,5.0531,0,0,0
992,2.42521,0,0,0,1.63208,0,0,0,0.102069,0,0,0,4.54998,0,0,0
993,2.21015,0,0,0,2.69143,0,0,0,0.102069,0,0,0,4.4589,0,0,0
994,-8.78344,0,0,0,-8.3338,0,0,0,-8.58391,0,0,0,1.19486,0,0,0
995,-5.9722,0,0,0,-5.75787,0,0,0,-6.31206,0,0,0,1.17987,0,0,0
996,1.72519,0,0,0,2.57079,0,0,0,0.102069,0,0,0,4.34171,0,0,0
997,2.24044,0,0,0,2.40307,0,0,0,0.102069,0,0,0,6.11975,0,0,0
998,1.17657,0,0,0,1.14332,0,0,0,0.102069,0,0,0,4.98054,0,0,0
999,1.62913,0,0,0,2.2073,0,0,0,0.102068,0,0,0,5.24467,0,0,0
1000,-5.56436,0,0,0,-5.3806,0,0,0,-5.85763,0,0,0,1.40669,0,0,0
